id,label,name
C_13_der,6,image_train_out_month_C_13_der.jpg
C_13_izq,0,image_train_out_month_C_13_izq.jpg
C_140_der,4,image_train_out_month_C_140_der.jpg
C_140_izq,0,image_train_out_month_C_140_izq.jpg
C_141_der,4,image_train_out_month_C_141_der.jpg
C_141_izq,0,image_train_out_month_C_141_izq.jpg
C_142_der,7,image_train_out_month_C_142_der.jpg
C_142_izq,2,image_train_out_month_C_142_izq.jpg
C_143_der,2,image_train_out_month_C_143_der.jpg
C_143_izq,0,image_train_out_month_C_143_izq.jpg
C_145_der,1,image_train_out_month_C_145_der.jpg
C_145_izq,0,image_train_out_month_C_145_izq.jpg
C_146_der,5,image_train_out_month_C_146_der.jpg
C_146_izq,0,image_train_out_month_C_146_izq.jpg
C_147_der,5,image_train_out_month_C_147_der.jpg
C_147_izq,0,image_train_out_month_C_147_izq.jpg
C_149_none,10,image_train_out_month_C_149_der.jpg
C_149_izq,7,image_train_out_month_C_149_izq.jpg
C_14_der,2,image_train_out_month_C_14_der.jpg
C_14_izq,0,image_train_out_month_C_14_izq.jpg
C_150_der,6,image_train_out_month_C_150_der.jpg
C_150_izq,0,image_train_out_month_C_150_izq.jpg
C_151_der,4,image_train_out_month_C_151_der.jpg
C_151_izq,0,image_train_out_month_C_151_izq.jpg
C_154_der,8,image_train_out_month_C_154_der.jpg
C_154_izq,0,image_train_out_month_C_154_izq.jpg
C_155_der,5,image_train_out_month_C_155_der.jpg
C_155_izq,0,image_train_out_month_C_155_izq.jpg
C_157_der,4,image_train_out_month_C_157_der.jpg
C_157_izq,0,image_train_out_month_C_157_izq.jpg
C_158_der,7,image_train_out_month_C_158_der.jpg
C_158_izq,0,image_train_out_month_C_158_izq.jpg
C_159_none,10,image_train_out_month_C_159_der.jpg
C_159_izq,0,image_train_out_month_C_159_izq.jpg
C_15_der,3,image_train_out_month_C_15_der.jpg
C_15_izq,0,image_train_out_month_C_15_izq.jpg
C_161_der,3,image_train_out_month_C_161_der.jpg
C_161_izq,0,image_train_out_month_C_161_izq.jpg
C_162_none,10,image_train_out_month_C_162_der.jpg
C_162_izq,0,image_train_out_month_C_162_izq.jpg
C_163_der,8,image_train_out_month_C_163_der.jpg
C_163_izq,0,image_train_out_month_C_163_izq.jpg
C_164_der,8,image_train_out_month_C_164_der.jpg
C_164_izq,0,image_train_out_month_C_164_izq.jpg
C_165_none,10,image_train_out_month_C_165_der.jpg
C_165_izq,0,image_train_out_month_C_165_izq.jpg
C_169_der,7,image_train_out_month_C_169_der.jpg
C_169_izq,0,image_train_out_month_C_169_izq.jpg
C_171_der,7,image_train_out_month_C_171_der.jpg
C_171_izq,0,image_train_out_month_C_171_izq.jpg
C_173_der,7,image_train_out_month_C_173_der.jpg
C_173_izq,0,image_train_out_month_C_173_izq.jpg
C_174_der,7,image_train_out_month_C_174_der.jpg
C_174_izq,0,image_train_out_month_C_174_izq.jpg
C_175_der,7,image_train_out_month_C_175_der.jpg
C_175_izq,0,image_train_out_month_C_175_izq.jpg
C_176_der,7,image_train_out_month_C_176_der.jpg
C_176_izq,0,image_train_out_month_C_176_izq.jpg
C_177_der,7,image_train_out_month_C_177_der.jpg
C_177_izq,0,image_train_out_month_C_177_izq.jpg
C_179_der,5,image_train_out_month_C_179_der.jpg
C_179_izq,0,image_train_out_month_C_179_izq.jpg
C_17_der,5,image_train_out_month_C_17_der.jpg
C_17_izq,0,image_train_out_month_C_17_izq.jpg
C_180_der,2,image_train_out_month_C_180_der.jpg
C_180_izq,0,image_train_out_month_C_180_izq.jpg
C_185_der,8,image_train_out_month_C_185_der.jpg
C_185_izq,2,image_train_out_month_C_185_izq.jpg
C_187_der,2,image_train_out_month_C_187_der.jpg
C_187_izq,0,image_train_out_month_C_187_izq.jpg
C_188_der,3,image_train_out_month_C_188_der.jpg
C_188_izq,0,image_train_out_month_C_188_izq.jpg
C_189_der,3,image_train_out_month_C_189_der.jpg
C_189_izq,0,image_train_out_month_C_189_izq.jpg
C_18_der,7,image_train_out_month_C_18_der.jpg
C_18_izq,0,image_train_out_month_C_18_izq.jpg
C_190_der,5,image_train_out_month_C_190_der.jpg
C_190_izq,0,image_train_out_month_C_190_izq.jpg
C_191_der,5,image_train_out_month_C_191_der.jpg
C_191_izq,1,image_train_out_month_C_191_izq.jpg
C_192_der,7,image_train_out_month_C_192_der.jpg
C_192_izq,0,image_train_out_month_C_192_izq.jpg
C_193_der,5,image_train_out_month_C_193_der.jpg
C_193_izq,0,image_train_out_month_C_193_izq.jpg
C_197_der,1,image_train_out_month_C_197_der.jpg
C_197_izq,0,image_train_out_month_C_197_izq.jpg
C_198_der,1,image_train_out_month_C_198_der.jpg
C_198_izq,0,image_train_out_month_C_198_izq.jpg
C_199_der,3,image_train_out_month_C_199_der.jpg
C_199_izq,0,image_train_out_month_C_199_izq.jpg
C_19_der,3,image_train_out_month_C_19_der.jpg
C_19_izq,0,image_train_out_month_C_19_izq.jpg
C_1_der,3,image_train_out_month_C_1_der.jpg
C_1_izq,0,image_train_out_month_C_1_izq.jpg
C_201_der,6,image_train_out_month_C_201_der.jpg
C_201_izq,0,image_train_out_month_C_201_izq.jpg
C_202_der,7,image_train_out_month_C_202_der.jpg
C_202_izq,0,image_train_out_month_C_202_izq.jpg
C_203_der,5,image_train_out_month_C_203_der.jpg
C_203_izq,0,image_train_out_month_C_203_izq.jpg
C_206_der,4,image_train_out_month_C_206_der.jpg
C_206_izq,0,image_train_out_month_C_206_izq.jpg
C_207_der,4,image_train_out_month_C_207_der.jpg
C_207_izq,0,image_train_out_month_C_207_izq.jpg
C_208_der,3,image_train_out_month_C_208_der.jpg
C_208_izq,0,image_train_out_month_C_208_izq.jpg
C_209_der,4,image_train_out_month_C_209_der.jpg
C_209_izq,0,image_train_out_month_C_209_izq.jpg
C_20_der,3,image_train_out_month_C_20_der.jpg
C_20_izq,0,image_train_out_month_C_20_izq.jpg
C_211_der,4,image_train_out_month_C_211_der.jpg
C_211_izq,0,image_train_out_month_C_211_izq.jpg
C_212_der,5,image_train_out_month_C_212_der.jpg
C_212_izq,0,image_train_out_month_C_212_izq.jpg
C_213_der,2,image_train_out_month_C_213_der.jpg
C_213_izq,0,image_train_out_month_C_213_izq.jpg
C_214_der,6,image_train_out_month_C_214_der.jpg
C_214_izq,0,image_train_out_month_C_214_izq.jpg
C_215_none,10,image_train_out_month_C_215_der.jpg
C_215_izq,4,image_train_out_month_C_215_izq.jpg
C_216_der,4,image_train_out_month_C_216_der.jpg
C_216_izq,0,image_train_out_month_C_216_izq.jpg
C_217_der,1,image_train_out_month_C_217_der.jpg
C_217_izq,0,image_train_out_month_C_217_izq.jpg
C_218_der,1,image_train_out_month_C_218_der.jpg
C_218_izq,0,image_train_out_month_C_218_izq.jpg
C_219_der,5,image_train_out_month_C_219_der.jpg
C_219_izq,0,image_train_out_month_C_219_izq.jpg
C_21_der,4,image_train_out_month_C_21_der.jpg
C_21_izq,0,image_train_out_month_C_21_izq.jpg
C_220_der,2,image_train_out_month_C_220_der.jpg
C_220_izq,0,image_train_out_month_C_220_izq.jpg
C_222_der,3,image_train_out_month_C_222_der.jpg
C_222_izq,0,image_train_out_month_C_222_izq.jpg
C_225_der,6,image_train_out_month_C_225_der.jpg
C_225_izq,0,image_train_out_month_C_225_izq.jpg
C_227_der,1,image_train_out_month_C_227_der.jpg
C_227_izq,0,image_train_out_month_C_227_izq.jpg
C_229_none,10,image_train_out_month_C_229_der.jpg
C_229_izq,4,image_train_out_month_C_229_izq.jpg
C_22_der,6,image_train_out_month_C_22_der.jpg
C_22_izq,0,image_train_out_month_C_22_izq.jpg
C_230_der,3,image_train_out_month_C_230_der.jpg
C_230_izq,0,image_train_out_month_C_230_izq.jpg
C_231_der,3,image_train_out_month_C_231_der.jpg
C_231_izq,0,image_train_out_month_C_231_izq.jpg
C_233_der,3,image_train_out_month_C_233_der.jpg
C_233_izq,0,image_train_out_month_C_233_izq.jpg
C_235_der,4,image_train_out_month_C_235_der.jpg
C_235_izq,0,image_train_out_month_C_235_izq.jpg
C_236_der,6,image_train_out_month_C_236_der.jpg
C_236_izq,0,image_train_out_month_C_236_izq.jpg
C_237_der,3,image_train_out_month_C_237_der.jpg
C_237_izq,0,image_train_out_month_C_237_izq.jpg
C_240_der,3,image_train_out_month_C_240_der.jpg
C_240_izq,0,image_train_out_month_C_240_izq.jpg
C_241_der,2,image_train_out_month_C_241_der.jpg
C_241_izq,0,image_train_out_month_C_241_izq.jpg
C_242_der,3,image_train_out_month_C_242_der.jpg
C_242_izq,0,image_train_out_month_C_242_izq.jpg
C_246_der,3,image_train_out_month_C_246_der.jpg
C_246_izq,0,image_train_out_month_C_246_izq.jpg
C_247_der,6,image_train_out_month_C_247_der.jpg
C_247_izq,0,image_train_out_month_C_247_izq.jpg
C_249_der,4,image_train_out_month_C_249_der.jpg
C_249_izq,0,image_train_out_month_C_249_izq.jpg
C_250_der,3,image_train_out_month_C_250_der.jpg
C_250_izq,0,image_train_out_month_C_250_izq.jpg
C_252_der,2,image_train_out_month_C_252_der.jpg
C_252_izq,0,image_train_out_month_C_252_izq.jpg
C_253_der,6,image_train_out_month_C_253_der.jpg
C_253_izq,0,image_train_out_month_C_253_izq.jpg
C_256_der,4,image_train_out_month_C_256_der.jpg
C_256_izq,0,image_train_out_month_C_256_izq.jpg
C_257_der,5,image_train_out_month_C_257_der.jpg
C_257_izq,0,image_train_out_month_C_257_izq.jpg
C_258_der,6,image_train_out_month_C_258_der.jpg
C_258_izq,0,image_train_out_month_C_258_izq.jpg
C_260_der,6,image_train_out_month_C_260_der.jpg
C_260_izq,0,image_train_out_month_C_260_izq.jpg
C_261_der,1,image_train_out_month_C_261_der.jpg
C_261_izq,0,image_train_out_month_C_261_izq.jpg
C_262_der,6,image_train_out_month_C_262_der.jpg
C_262_izq,0,image_train_out_month_C_262_izq.jpg
C_263_der,4,image_train_out_month_C_263_der.jpg
C_263_izq,0,image_train_out_month_C_263_izq.jpg
C_264_der,6,image_train_out_month_C_264_der.jpg
C_264_izq,0,image_train_out_month_C_264_izq.jpg
C_265_der,2,image_train_out_month_C_265_der.jpg
C_265_izq,0,image_train_out_month_C_265_izq.jpg
C_267_der,3,image_train_out_month_C_267_der.jpg
C_267_izq,0,image_train_out_month_C_267_izq.jpg
C_268_der,6,image_train_out_month_C_268_der.jpg
C_268_izq,0,image_train_out_month_C_268_izq.jpg
C_269_der,4,image_train_out_month_C_269_der.jpg
C_269_izq,0,image_train_out_month_C_269_izq.jpg
C_270_der,4,image_train_out_month_C_270_der.jpg
C_270_izq,0,image_train_out_month_C_270_izq.jpg
C_271_der,6,image_train_out_month_C_271_der.jpg
C_271_izq,0,image_train_out_month_C_271_izq.jpg
C_272_der,7,image_train_out_month_C_272_der.jpg
C_272_izq,0,image_train_out_month_C_272_izq.jpg
C_274_der,2,image_train_out_month_C_274_der.jpg
C_274_izq,0,image_train_out_month_C_274_izq.jpg
C_275_der,6,image_train_out_month_C_275_der.jpg
C_275_izq,0,image_train_out_month_C_275_izq.jpg
C_277_der,5,image_train_out_month_C_277_der.jpg
C_277_izq,1,image_train_out_month_C_277_izq.jpg
C_279_der,7,image_train_out_month_C_279_der.jpg
C_279_izq,0,image_train_out_month_C_279_izq.jpg
C_27_der,3,image_train_out_month_C_27_der.jpg
C_27_izq,0,image_train_out_month_C_27_izq.jpg
C_280_der,5,image_train_out_month_C_280_der.jpg
C_280_izq,0,image_train_out_month_C_280_izq.jpg
C_281_der,5,image_train_out_month_C_281_der.jpg
C_281_izq,0,image_train_out_month_C_281_izq.jpg
C_283_der,4,image_train_out_month_C_283_der.jpg
C_283_izq,0,image_train_out_month_C_283_izq.jpg
C_284_der,6,image_train_out_month_C_284_der.jpg
C_284_izq,0,image_train_out_month_C_284_izq.jpg
C_285_der,8,image_train_out_month_C_285_der.jpg
C_285_izq,0,image_train_out_month_C_285_izq.jpg
C_288_none,10,image_train_out_month_C_288_der.jpg
C_288_izq,7,image_train_out_month_C_288_izq.jpg
C_289_der,6,image_train_out_month_C_289_der.jpg
C_289_izq,0,image_train_out_month_C_289_izq.jpg
C_291_der,1,image_train_out_month_C_291_der.jpg
C_291_izq,0,image_train_out_month_C_291_izq.jpg
C_292_der,5,image_train_out_month_C_292_der.jpg
C_292_izq,0,image_train_out_month_C_292_izq.jpg
C_294_der,6,image_train_out_month_C_294_der.jpg
C_294_izq,0,image_train_out_month_C_294_izq.jpg
C_295_der,2,image_train_out_month_C_295_der.jpg
C_295_izq,0,image_train_out_month_C_295_izq.jpg
C_296_der,5,image_train_out_month_C_296_der.jpg
C_296_izq,0,image_train_out_month_C_296_izq.jpg
C_29_der,6,image_train_out_month_C_29_der.jpg
C_29_izq,0,image_train_out_month_C_29_izq.jpg
C_300_der,7,image_train_out_month_C_300_der.jpg
C_300_izq,0,image_train_out_month_C_300_izq.jpg
C_303_der,5,image_train_out_month_C_303_der.jpg
C_303_izq,0,image_train_out_month_C_303_izq.jpg
C_304_der,5,image_train_out_month_C_304_der.jpg
C_304_izq,0,image_train_out_month_C_304_izq.jpg
C_305_der,2,image_train_out_month_C_305_der.jpg
C_305_izq,0,image_train_out_month_C_305_izq.jpg
C_307_der,3,image_train_out_month_C_307_der.jpg
C_307_izq,0,image_train_out_month_C_307_izq.jpg
C_308_der,4,image_train_out_month_C_308_der.jpg
C_308_izq,0,image_train_out_month_C_308_izq.jpg
C_309_der,7,image_train_out_month_C_309_der.jpg
C_309_izq,2,image_train_out_month_C_309_izq.jpg
C_313_der,5,image_train_out_month_C_313_der.jpg
C_313_izq,0,image_train_out_month_C_313_izq.jpg
C_314_der,3,image_train_out_month_C_314_der.jpg
C_314_izq,0,image_train_out_month_C_314_izq.jpg
C_316_der,5,image_train_out_month_C_316_der.jpg
C_316_izq,0,image_train_out_month_C_316_izq.jpg
C_317_der,5,image_train_out_month_C_317_der.jpg
C_317_izq,0,image_train_out_month_C_317_izq.jpg
C_318_der,5,image_train_out_month_C_318_der.jpg
C_318_izq,0,image_train_out_month_C_318_izq.jpg
C_319_der,8,image_train_out_month_C_319_der.jpg
C_319_izq,2,image_train_out_month_C_319_izq.jpg
C_31_der,5,image_train_out_month_C_31_der.jpg
C_31_izq,0,image_train_out_month_C_31_izq.jpg
C_321_der,7,image_train_out_month_C_321_der.jpg
C_321_izq,0,image_train_out_month_C_321_izq.jpg
C_322_der,6,image_train_out_month_C_322_der.jpg
C_322_izq,0,image_train_out_month_C_322_izq.jpg
C_323_none,10,image_train_out_month_C_323_der.jpg
C_323_izq,4,image_train_out_month_C_323_izq.jpg
C_324_der,2,image_train_out_month_C_324_der.jpg
C_324_izq,0,image_train_out_month_C_324_izq.jpg
C_325_der,5,image_train_out_month_C_325_der.jpg
C_325_izq,0,image_train_out_month_C_325_izq.jpg
C_326_der,5,image_train_out_month_C_326_der.jpg
C_326_izq,0,image_train_out_month_C_326_izq.jpg
C_327_der,3,image_train_out_month_C_327_der.jpg
C_327_izq,0,image_train_out_month_C_327_izq.jpg
C_329_der,3,image_train_out_month_C_329_der.jpg
C_329_izq,0,image_train_out_month_C_329_izq.jpg
C_32_der,1,image_train_out_month_C_32_der.jpg
C_32_izq,0,image_train_out_month_C_32_izq.jpg
C_331_der,4,image_train_out_month_C_331_der.jpg
C_331_izq,0,image_train_out_month_C_331_izq.jpg
C_334_der,3,image_train_out_month_C_334_der.jpg
C_334_izq,0,image_train_out_month_C_334_izq.jpg
C_335_der,5,image_train_out_month_C_335_der.jpg
C_335_izq,0,image_train_out_month_C_335_izq.jpg
C_337_der,8,image_train_out_month_C_337_der.jpg
C_337_izq,0,image_train_out_month_C_337_izq.jpg
C_338_none,10,image_train_out_month_C_338_der.jpg
C_338_izq,0,image_train_out_month_C_338_izq.jpg
C_33_none,10,image_train_out_month_C_33_der.jpg
C_33_izq,5,image_train_out_month_C_33_izq.jpg
C_340_der,7,image_train_out_month_C_340_der.jpg
C_340_izq,0,image_train_out_month_C_340_izq.jpg
C_341_der,7,image_train_out_month_C_341_der.jpg
C_341_izq,0,image_train_out_month_C_341_izq.jpg
C_345_der,7,image_train_out_month_C_345_der.jpg
C_345_izq,0,image_train_out_month_C_345_izq.jpg
C_348_der,7,image_train_out_month_C_348_der.jpg
C_348_izq,0,image_train_out_month_C_348_izq.jpg
C_349_der,7,image_train_out_month_C_349_der.jpg
C_349_izq,0,image_train_out_month_C_349_izq.jpg
C_34_none,10,image_train_out_month_C_34_der.jpg
C_34_izq,4,image_train_out_month_C_34_izq.jpg
C_352_der,3,image_train_out_month_C_352_der.jpg
C_352_izq,0,image_train_out_month_C_352_izq.jpg
C_35_der,3,image_train_out_month_C_35_der.jpg
C_35_izq,0,image_train_out_month_C_35_izq.jpg
C_36_der,4,image_train_out_month_C_36_der.jpg
C_36_izq,0,image_train_out_month_C_36_izq.jpg
C_38_der,3,image_train_out_month_C_38_der.jpg
C_38_izq,0,image_train_out_month_C_38_izq.jpg
C_39_der,3,image_train_out_month_C_39_der.jpg
C_39_izq,0,image_train_out_month_C_39_izq.jpg
C_3_der,7,image_train_out_month_C_3_der.jpg
C_3_izq,0,image_train_out_month_C_3_izq.jpg
C_40_none,10,image_train_out_month_C_40_der.jpg
C_40_izq,4,image_train_out_month_C_40_izq.jpg
C_41_der,6,image_train_out_month_C_41_der.jpg
C_41_izq,0,image_train_out_month_C_41_izq.jpg
C_44_der,1,image_train_out_month_C_44_der.jpg
C_44_izq,0,image_train_out_month_C_44_izq.jpg
C_45_der,3,image_train_out_month_C_45_der.jpg
C_45_izq,2,image_train_out_month_C_45_izq.jpg
C_46_der,5,image_train_out_month_C_46_der.jpg
C_46_izq,0,image_train_out_month_C_46_izq.jpg
C_48_der,5,image_train_out_month_C_48_der.jpg
C_48_izq,0,image_train_out_month_C_48_izq.jpg
C_49_der,4,image_train_out_month_C_49_der.jpg
C_49_izq,0,image_train_out_month_C_49_izq.jpg
C_50_der,2,image_train_out_month_C_50_der.jpg
C_50_izq,0,image_train_out_month_C_50_izq.jpg
C_51_der,4,image_train_out_month_C_51_der.jpg
C_51_izq,0,image_train_out_month_C_51_izq.jpg
C_54_der,4,image_train_out_month_C_54_der.jpg
C_54_izq,0,image_train_out_month_C_54_izq.jpg
C_55_der,4,image_train_out_month_C_55_der.jpg
C_55_izq,0,image_train_out_month_C_55_izq.jpg
C_56_der,6,image_train_out_month_C_56_der.jpg
C_56_izq,0,image_train_out_month_C_56_izq.jpg
C_57_der,2,image_train_out_month_C_57_der.jpg
C_57_izq,0,image_train_out_month_C_57_izq.jpg
C_59_der,1,image_train_out_month_C_59_der.jpg
C_59_izq,0,image_train_out_month_C_59_izq.jpg
C_5_der,5,image_train_out_month_C_5_der.jpg
C_5_izq,1,image_train_out_month_C_5_izq.jpg
C_60_der,1,image_train_out_month_C_60_der.jpg
C_60_izq,0,image_train_out_month_C_60_izq.jpg
C_63_der,2,image_train_out_month_C_63_der.jpg
C_63_izq,0,image_train_out_month_C_63_izq.jpg
C_64_der,3,image_train_out_month_C_64_der.jpg
C_64_izq,0,image_train_out_month_C_64_izq.jpg
C_66_der,5,image_train_out_month_C_66_der.jpg
C_66_izq,0,image_train_out_month_C_66_izq.jpg
C_69_der,7,image_train_out_month_C_69_der.jpg
C_69_izq,0,image_train_out_month_C_69_izq.jpg
C_6_der,3,image_train_out_month_C_6_der.jpg
C_6_izq,0,image_train_out_month_C_6_izq.jpg
C_70_der,3,image_train_out_month_C_70_der.jpg
C_70_izq,0,image_train_out_month_C_70_izq.jpg
C_71_der,4,image_train_out_month_C_71_der.jpg
C_71_izq,0,image_train_out_month_C_71_izq.jpg
C_74_der,2,image_train_out_month_C_74_der.jpg
C_74_izq,0,image_train_out_month_C_74_izq.jpg
C_75_der,6,image_train_out_month_C_75_der.jpg
C_75_izq,0,image_train_out_month_C_75_izq.jpg
C_78_der,5,image_train_out_month_C_78_der.jpg
C_78_izq,0,image_train_out_month_C_78_izq.jpg
C_79_der,5,image_train_out_month_C_79_der.jpg
C_79_izq,0,image_train_out_month_C_79_izq.jpg
C_7_der,5,image_train_out_month_C_7_der.jpg
C_7_izq,0,image_train_out_month_C_7_izq.jpg
C_80_der,1,image_train_out_month_C_80_der.jpg
C_80_izq,0,image_train_out_month_C_80_izq.jpg
C_81_der,5,image_train_out_month_C_81_der.jpg
C_81_izq,1,image_train_out_month_C_81_izq.jpg
C_83_der,3,image_train_out_month_C_83_der.jpg
C_83_izq,0,image_train_out_month_C_83_izq.jpg
C_84_der,4,image_train_out_month_C_84_der.jpg
C_84_izq,0,image_train_out_month_C_84_izq.jpg
C_85_der,4,image_train_out_month_C_85_der.jpg
C_85_izq,0,image_train_out_month_C_85_izq.jpg
C_86_der,6,image_train_out_month_C_86_der.jpg
C_86_izq,0,image_train_out_month_C_86_izq.jpg
C_87_der,2,image_train_out_month_C_87_der.jpg
C_87_izq,0,image_train_out_month_C_87_izq.jpg
C_8_der,7,image_train_out_month_C_8_der.jpg
C_8_izq,0,image_train_out_month_C_8_izq.jpg
C_90_der,3,image_train_out_month_C_90_der.jpg
C_90_izq,0,image_train_out_month_C_90_izq.jpg
C_91_der,2,image_train_out_month_C_91_der.jpg
C_91_izq,0,image_train_out_month_C_91_izq.jpg
C_92_der,4,image_train_out_month_C_92_der.jpg
C_92_izq,0,image_train_out_month_C_92_izq.jpg
C_94_der,2,image_train_out_month_C_94_der.jpg
C_94_izq,0,image_train_out_month_C_94_izq.jpg
C_95_der,6,image_train_out_month_C_95_der.jpg
C_95_izq,0,image_train_out_month_C_95_izq.jpg
C_98_der,6,image_train_out_month_C_98_der.jpg
C_98_izq,0,image_train_out_month_C_98_izq.jpg
C_100_der,6,image_train_colorsh_day_C_100_der.jpg
C_100_izq,2,image_train_colorsh_day_C_100_izq.jpg
C_101_der,1,image_train_colorsh_day_C_101_der.jpg
C_101_izq,2,image_train_colorsh_day_C_101_izq.jpg
C_104_der,1,image_train_colorsh_day_C_104_der.jpg
C_104_izq,2,image_train_colorsh_day_C_104_izq.jpg
C_107_der,1,image_train_colorsh_day_C_107_der.jpg
C_107_izq,0,image_train_colorsh_day_C_107_izq.jpg
C_108_der,4,image_train_colorsh_day_C_108_der.jpg
C_108_izq,2,image_train_colorsh_day_C_108_izq.jpg
C_109_der,3,image_train_colorsh_day_C_109_der.jpg
C_109_izq,2,image_train_colorsh_day_C_109_izq.jpg
C_10_der,3,image_train_colorsh_day_C_10_der.jpg
C_10_izq,2,image_train_colorsh_day_C_10_izq.jpg
C_112_der,6,image_train_colorsh_day_C_112_der.jpg
C_112_izq,0,image_train_colorsh_day_C_112_izq.jpg
C_113_der,4,image_train_colorsh_day_C_113_der.jpg
C_113_izq,1,image_train_colorsh_day_C_113_izq.jpg
C_114_der,5,image_train_colorsh_day_C_114_der.jpg
C_114_izq,1,image_train_colorsh_day_C_114_izq.jpg
C_116_der,0,image_train_colorsh_day_C_116_der.jpg
C_116_izq,2,image_train_colorsh_day_C_116_izq.jpg
C_118_der,4,image_train_colorsh_day_C_118_der.jpg
C_118_izq,1,image_train_colorsh_day_C_118_izq.jpg
C_119_der,0,image_train_colorsh_day_C_119_der.jpg
C_119_izq,2,image_train_colorsh_day_C_119_izq.jpg
C_120_der,2,image_train_colorsh_day_C_120_der.jpg
C_120_izq,2,image_train_colorsh_day_C_120_izq.jpg
C_121_der,4,image_train_colorsh_day_C_121_der.jpg
C_121_izq,1,image_train_colorsh_day_C_121_izq.jpg
C_122_der,0,image_train_colorsh_day_C_122_der.jpg
C_122_izq,2,image_train_colorsh_day_C_122_izq.jpg
C_124_der,2,image_train_colorsh_day_C_124_der.jpg
C_124_izq,2,image_train_colorsh_day_C_124_izq.jpg
C_125_der,7,image_train_colorsh_day_C_125_der.jpg
C_125_izq,1,image_train_colorsh_day_C_125_izq.jpg
C_128_none,10,image_train_colorsh_day_C_128_der.jpg
C_128_izq,4,image_train_colorsh_day_C_128_izq.jpg
C_12_der,7,image_train_colorsh_day_C_12_der.jpg
C_12_izq,2,image_train_colorsh_day_C_12_izq.jpg
C_130_der,7,image_train_colorsh_day_C_130_der.jpg
C_130_izq,0,image_train_colorsh_day_C_130_izq.jpg
C_131_der,8,image_train_colorsh_day_C_131_der.jpg
C_131_izq,0,image_train_colorsh_day_C_131_izq.jpg
C_132_der,9,image_train_colorsh_day_C_132_der.jpg
C_132_izq,2,image_train_colorsh_day_C_132_izq.jpg
C_134_der,3,image_train_colorsh_day_C_134_der.jpg
C_134_izq,2,image_train_colorsh_day_C_134_izq.jpg
C_136_der,2,image_train_colorsh_day_C_136_der.jpg
C_136_izq,1,image_train_colorsh_day_C_136_izq.jpg
C_137_der,7,image_train_colorsh_day_C_137_der.jpg
C_137_izq,0,image_train_colorsh_day_C_137_izq.jpg
C_138_der,9,image_train_colorsh_day_C_138_der.jpg
C_138_izq,0,image_train_colorsh_day_C_138_izq.jpg
C_139_der,3,image_train_colorsh_day_C_139_der.jpg
C_139_izq,2,image_train_colorsh_day_C_139_izq.jpg
C_13_der,6,image_train_colorsh_day_C_13_der.jpg
C_13_izq,2,image_train_colorsh_day_C_13_izq.jpg
C_140_der,8,image_train_colorsh_day_C_140_der.jpg
C_140_izq,1,image_train_colorsh_day_C_140_izq.jpg
C_141_der,4,image_train_colorsh_day_C_141_der.jpg
C_141_izq,2,image_train_colorsh_day_C_141_izq.jpg
C_142_none,10,image_train_colorsh_day_C_142_der.jpg
C_142_izq,6,image_train_colorsh_day_C_142_izq.jpg
C_143_der,6,image_train_colorsh_day_C_143_der.jpg
C_143_izq,2,image_train_colorsh_day_C_143_izq.jpg
C_145_der,8,image_train_colorsh_day_C_145_der.jpg
C_145_izq,1,image_train_colorsh_day_C_145_izq.jpg
C_146_der,3,image_train_colorsh_day_C_146_der.jpg
C_146_izq,1,image_train_colorsh_day_C_146_izq.jpg
C_147_der,3,image_train_colorsh_day_C_147_der.jpg
C_147_izq,0,image_train_colorsh_day_C_147_izq.jpg
C_149_none,10,image_train_colorsh_day_C_149_der.jpg
C_149_izq,6,image_train_colorsh_day_C_149_izq.jpg
C_14_der,3,image_train_colorsh_day_C_14_der.jpg
C_14_izq,1,image_train_colorsh_day_C_14_izq.jpg
C_150_der,1,image_train_colorsh_day_C_150_der.jpg
C_150_izq,0,image_train_colorsh_day_C_150_izq.jpg
C_151_der,5,image_train_colorsh_day_C_151_der.jpg
C_151_izq,2,image_train_colorsh_day_C_151_izq.jpg
C_154_der,5,image_train_colorsh_day_C_154_der.jpg
C_154_izq,0,image_train_colorsh_day_C_154_izq.jpg
C_155_der,2,image_train_colorsh_day_C_155_der.jpg
C_155_izq,0,image_train_colorsh_day_C_155_izq.jpg
C_157_der,1,image_train_colorsh_day_C_157_der.jpg
C_157_izq,2,image_train_colorsh_day_C_157_izq.jpg
C_158_der,0,image_train_colorsh_day_C_158_der.jpg
C_158_izq,3,image_train_colorsh_day_C_158_izq.jpg
C_15_der,8,image_train_colorsh_day_C_15_der.jpg
C_15_izq,0,image_train_colorsh_day_C_15_izq.jpg
C_161_der,2,image_train_colorsh_day_C_161_der.jpg
C_161_izq,2,image_train_colorsh_day_C_161_izq.jpg
C_162_none,10,image_train_colorsh_day_C_162_der.jpg
C_162_izq,0,image_train_colorsh_day_C_162_izq.jpg
C_163_der,5,image_train_colorsh_day_C_163_der.jpg
C_163_izq,0,image_train_colorsh_day_C_163_izq.jpg
C_164_der,5,image_train_colorsh_day_C_164_der.jpg
C_164_izq,0,image_train_colorsh_day_C_164_izq.jpg
C_169_der,4,image_train_colorsh_day_C_169_der.jpg
C_169_izq,0,image_train_colorsh_day_C_169_izq.jpg
C_171_der,7,image_train_colorsh_day_C_171_der.jpg
C_171_izq,2,image_train_colorsh_day_C_171_izq.jpg
